"mapid"	"locationname"	"desc_kr"	"startX"	"endX"	"startY"	"endY"	"monster_amount"	"drop_rate"	"underwater"	"markable"	"teleportable"	"escapable"	"resurrection"	"painwand"	"penalty"	"take_pets"	"recall_pets"	"usable_item"	"usable_skill"	"dungeon"	"dmgModiPc2Npc"	"dmgModiNpc2Pc"	"decreaseHp"	"dominationTeleport"	"beginZone"	"redKnightZone"	"ruunCastleZone"	"interWarZone"	"geradBuffZone"	"growBuffZone"	"interKind"	"script"	"cloneStart"	"cloneEnd"	"pngId"
"13004"	"[LFC] Battle Hunter"	"[LFC]배틀헌터"	"32704"	"32895"	"32768"	"32895"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"6"		"0"	"0"	"-1"
"13053"	"[LFC] Wars Square - Trap Battle"	"[LFC]워스퀘어 - 트랩전"	"32704"	"32767"	"32832"	"32895"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"6"		"0"	"0"	"-1"
"1708"	"Forgotten Island"	"잊혀진 섬"	"32576"	"33023"	"32640"	"33087"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4"		"0"	"0"	"-1"
"1709"	"Golem Institute"	"골렘 연구소#0525"	"32704"	"32959"	"32832"	"33087"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4"		"0"	"0"	"-1"
"1711"	"Forgotten Island (Test 1)"	"잊혀진 섬(테스트1)"	"32704"	"32831"	"32704"	"32831"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"15401"	"Barrier of Domination 1st floor sphere"	"지배의 결계 1층 구"	"32704"	"32895"	"32768"	"32959"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"15402"	"Second Floor Sphere of Domination"	"지배의 결계 2층 구"	"32640"	"33023"	"32768"	"32959"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"1071"	"Antharas Cave"	"안타레이드맵"	"32512"	"33023"	"32576"	"33023"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"22966"
"1101"	"Papuraidmap(new)"	"파푸레이드맵(new)"	"32640"	"33151"	"32448"	"32959"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"1131"	"Lindvior Cave"	"린드레이드맵"	"32512"	"33023"	"32768"	"33279"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"16259"
"5524"	"Halloween (PC)"	"할로윈(PC)"	"32704"	"32959"	"32832"	"33087"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"5900"	"Hidden Land of Dragons (General)"	"숨겨진 용들의땅(일반)"	"32576"	"33087"	"32512"	"32895"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"5915"	"Hidden Land of Dragons (PC)"	"숨겨진 용들의땅(PC)"	"32576"	"33087"	"32512"	"32895"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"1161"	"Valakas Cave"	"발라카스 동굴"	"32704"	"32831"	"32832"	"32959"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"1162"	"1167"	"-1"
"2237"	"Hideout of Glory"	"영광의 아지트"	"32704"	"32831"	"32768"	"32895"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"23221"
"13051"	"[LFC] Final Showdown"	"[LFC]최후의 결판"	"32704"	"32767"	"32832"	"32895"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"6"		"0"	"0"	"-1"
"13052"	"[LFC]Arena"	"[LFC]아레나"	"32768"	"32831"	"32768"	"32895"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"6"		"0"	"0"	"-1"
"13054"	"[LFC] Worth Square - Ivory Tower"	"[LFC]워스퀘어 - 상아탑"	"32704"	"32767"	"32832"	"32895"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"6"		"0"	"0"	"-1"
"13055"	"[LFC] Wars Square - Tower of Arrogance"	"[LFC]워스퀘어 - 오만의 탑"	"32704"	"32767"	"32832"	"32895"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"6"		"0"	"0"	"-1"
"13056"	"[LFC] Wars Square - Valley of the Dragon"	"[LFC]워스퀘어 - 용의 계곡"	"32704"	"32767"	"32832"	"32895"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"6"		"0"	"0"	"-1"
"13057"	"[LFC] Worth Square - Top of the Tower of Arro"	"[LFC]워스퀘어 - 오만의 탑 정상"	"32704"	"32767"	"32832"	"32895"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"6"		"0"	"0"	"-1"
"13059"	"[LFC]Arena - Tower Defense"	"[LFC]아레나 - 타워디펜스"	"32768"	"32831"	"32768"	"32895"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"6"		"0"	"0"	"-1"
"15403"	"Barrier of Domination 1F"	"지배의 결계 1층"	"32704"	"32895"	"32768"	"32959"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"16298"
"15404"	"Barrier of Domination 2F"	"지배의 결계 2층"	"32640"	"32895"	"32768"	"32959"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"16299"
"15410"	"Wind Dragon's Lair"	"풍룡의 둥지"	"34048"	"34367"	"32704"	"33023"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"15518"
"15420"	"Oren Snow"	"오렌 설벽"	"34048"	"34367"	"32128"	"32511"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"15519"
"15430"	"Dragon Valley"	"용의 계곡"	"33152"	"33535"	"32128"	"32511"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"15520"
"15440"	"Fire Valley"	"화룡의 둥지"	"33472"	"33855"	"32128"	"32511"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"15521"
"624"	"Tomb of Ancient Giants (PC)"	"고대 거인의 무덤(PC)"	"32704"	"32895"	"32832"	"33087"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"16878"
"5521"	"Enchanted Village"	"마법에 걸린 마을"	"32576"	"32895"	"32768"	"33087"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"12151"	"Antaras Raid Place"	"안타라스레이드하는곳"	"32704"	"32831"	"32640"	"32767"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"12852"	"Tower of Domination 1F"	"지배의 탑 1층"	"32704"	"32895"	"32704"	"32895"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"7"	"128520000"	"0"	"0"	"16574"
"12853"	"Tower of Domination 2F"	"지배의 탑 2층"	"32704"	"32895"	"32704"	"32895"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"7"	"128530000"	"0"	"0"	"16575"
"12854"	"Tower of Domination 3F"	"지배의 탑 3층"	"32704"	"32895"	"32704"	"32895"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"7"	"128540000"	"0"	"0"	"16576"
"12855"	"Tower of Domination 4F"	"지배의 탑 4층"	"32576"	"32767"	"32768"	"32959"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"7"	"128550000"	"0"	"0"	"16577"
"12856"	"Tower of Domination 5F"	"지배의 탑 5층"	"32576"	"32767"	"32768"	"32959"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"7"	"128560000"	"0"	"0"	"16578"
"12857"	"Tower of Domination 6F"	"지배의 탑 6층"	"32576"	"32767"	"32768"	"32959"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"7"	"128570000"	"0"	"0"	"16579"
"12858"	"Tower of Domination 7F"	"지배의 탑 7층"	"32576"	"32767"	"32768"	"32959"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"7"	"128580000"	"0"	"0"	"16580"
"12859"	"Tower of Domination 8F"	"지배의 탑 8층"	"32576"	"32767"	"32768"	"32959"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"7"	"128590000"	"0"	"0"	"16581"
"12860"	"Tower of Domination 9F"	"지배의 탑 9층"	"32576"	"32767"	"32768"	"32959"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"7"	"128600000"	"0"	"0"	"16582"
"12861"	"Tower of Domination 10F"	"지배의 탑 10층"	"32704"	"32895"	"32704"	"32895"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"7"	"128610000"	"0"	"0"	"16583"
"12862"	"Tower of Domination (Top)"	"지배의 탑 정상"	"32576"	"32831"	"32704"	"33023"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"7"	"128620000"	"0"	"0"	"16584"
"5510"	"The Enchanted Island (doesn't work)"	"마법에 걸린 섬"	"32512"	"32639"	"32832"	"32895"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"5902"	"Temple of Hidden Love (doesn't work)"	"숨겨진 사랑의 신전"	"32512"	"32639"	"32832"	"33023"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"5910"	"Temple of Hidden Love (PC) (doesn't work)"	"숨겨진 사랑의 신전(PC)"	"32512"	"32639"	"32832"	"33023"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"2041"	"Forest of Life - Fire"	"생명의 숲 불"	"32704"	"32831"	"32768"	"32895"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"17188"
"2047"	"Forest of Life - Water"	"생명의 숲 물"	"32704"	"32831"	"32768"	"32895"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"17189"
"2053"	"Forest of Life - Earth"	"생명의 숲 땅"	"32704"	"32831"	"32768"	"32895"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"17190"
"2059"	"Forest of Life - Wind"	"생명의 숲 바람"	"32640"	"32767"	"32832"	"32959"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"17191"
"1018"	"Lindvior Cave"	"린드비오르 동굴"	"32512"	"33023"	"32768"	"33279"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"1019"	"Lindvior Cave"	"린드비오르 동굴"	"32512"	"33023"	"32768"	"33279"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"1020"	"Lindvior Cave"	"린드비오르 동굴"	"32512"	"33023"	"32768"	"33279"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"1021"	"Lindvior Cave"	"린드비오르 동굴"	"32512"	"33023"	"32768"	"33279"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"1022"	"Lindvior Cave"	"린드비오르 동굴"	"32512"	"33023"	"32768"	"33279"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"1162"	"Valakas Cave"	"발라카스 동굴"	"32704"	"32831"	"32832"	"32959"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"1163"	"Valakas Cave"	"발라카스 동굴"	"32704"	"32831"	"32832"	"32959"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"1164"	"Valakas Cave"	"발라카스 동굴"	"32704"	"32831"	"32832"	"32959"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"1165"	"Valakas Cave"	"발라카스 동굴"	"32704"	"32831"	"32832"	"32959"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"1166"	"Valakas Cave"	"발라카스 동굴"	"32704"	"32831"	"32832"	"32959"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"16262"
"730"	"Gludio Laboratory"	"글루디오 연구실 하"	"32704"	"32895"	"32768"	"32959"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"22946"
"731"	"Instance Dungeon - Orim's Secret Lab"	"글루디오 연구실 중"	"32704"	"32895"	"32768"	"32959"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"10"		"3500"	"3797"	"22946"
"13000"	"waiting room"	"대기실"	"32704"	"32767"	"32832"	"32895"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"13001"	"[LFC] Final Showdown"	"[LFC]최후의 결판"	"32704"	"32767"	"32832"	"32895"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"6"		"0"	"0"	"-1"
"13003"	"[LFC] Wars Square - Trap Battle"	"[LFC]워스퀘어 - 트랩전"	"32704"	"32767"	"32832"	"32895"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"6"		"0"	"0"	"-1"
"13005"	"[LFC] Wars Square - Monster Battle"	"[LFC]워스퀘어 - 몬스터전"	"32704"	"32767"	"32832"	"32895"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"6"		"0"	"0"	"-1"
"13006"	"[LFC]Arena - Tower Defense"	"[LFC]아레나 - 타워디펜스"	"32768"	"32831"	"32768"	"32895"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"6"		"0"	"0"	"-1"
"13058"	"[LFC] War Square - Transformation"	"[LFC]워스퀘어 - 변신전"	"32704"	"32767"	"32832"	"32895"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"6"		"0"	"0"	"-1"
"830"	"Patarasi Village (PC Room)"	"파타라시 마을(PC)"	"32576"	"32895"	"32768"	"33087"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"15482"	"Giran Castle (World Siege)"	"월드공성전 기란"	"33536"	"33727"	"32512"	"32895"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"8"		"0"	"0"	"20169"
"15483"	"Orc Fortress (World Siege)"	"월드공성전 오크"	"32704"	"32895"	"32192"	"32511"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"8"		"0"	"0"	"20170"
"15484"	"Heine Castle (World Siege)"	"월드공성전 하이네"	"32576"	"32831"	"32576"	"32959"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"8"		"0"	"0"	"20171"
"15492"	"Giran Castle (World Siege)"	"월드공성전 기란 내성"	"32704"	"32767"	"32768"	"32831"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"8"		"0"	"0"	"10221"
"15493"	" Orc Resistance (World Siege)"	"월드공성전 오크 내성"	"32768"	"32831"	"32832"	"32895"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"8"		"0"	"0"	"16214"
"15494"	"Heine Castle (World Siege)"	"월드공성전 하이네 내성"	"32512"	"32639"	"32768"	"32895"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"8"		"0"	"0"	"10224"
"15461"	"Island of Growth"	"성장의 숲"	"32576"	"32895"	"32832"	"33023"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"633"	"Hidden Auntumn Picnic"	"가을 소풍"	"32576"	"32959"	"32768"	"33215"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"634"	"Hidden Auntumn Picnic (doesn't work)"	"가을 소풍"	"32576"	"34175"	"32384"	"33087"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"643"	"Autumn Picnic (PC Room)"	"가을 소풍(pc)"	"32576"	"32959"	"32768"	"33215"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"644"	"Autumn Picnic (PC Room) (doesn't work)"	"가을 소풍(pc)"	"32576"	"34175"	"32384"	"33087"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"-1"
"732"	"Instance Dungeon - Losus Island"	"로서스 섬"	"33344"	"33663"	"33152"	"33471"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"10"		"4400"	"4699"	"22989"
"1180"	"Antaras Lair"	"안타라스 서식지"	"32512"	"33023"	"32576"	"33023"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"22966"
"1181"	"Fafurion Lair"	"파푸리온 서식지"	"32832"	"33023"	"32576"	"32895"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"		"0"	"0"	"22993"
