"skill_id"	"name"	"desc_kr"	"desc_en"	"skill_level"	"mpConsume"	"hpConsume"	"itemConsumeId"	"itemConsumeCount"	"reuseDelay"	"delayGroupId"	"fixDelay"	"buffDuration"	"buffDuration_txt"	"target"	"target_to"	"target_to_txt"	"effect_txt"	"damage_value"	"damage_dice"	"damage_dice_count"	"probability_value"	"probability_dice"	"attr"	"type"	"alignment"	"ranged"	"area"	"is_through"	"action_id"	"action_id2"	"action_id3"	"castgfx"	"castgfx2"	"castgfx3"	"sysmsgID_happen"	"sysmsgID_stop"	"sysmsgID_fail"	"classType"	"grade"
"71006"	"지배의 탑 좀비로드 미티어"	"지배의 탑 좀비로드 미티어"	"Tower Of Domination Zombie Lord Meteor"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"6"	"6"	"false"	"19"	"0"	"0"	"16824"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71007"	"크로울링크로 토네이도"	"크로울링크로 토네이도"	"Tornado With Crowlink"	"0"	"5"	"0"	"0"	"0"	"1000"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"20"	"10"	"5"	"0"	"0"	"WIND"	"ATTACK"	"0"	"4"	"4"	"false"	"18"	"0"	"0"	"6647"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71008"	"지배의 탑 좀비 로드 갈퀴기"	"지배의 탑 좀비 로드 갈퀴기"	"Tower Of Domination Zombie Rod Rake"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"2"	"0"	"false"	"18"	"0"	"0"	"16668"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71009"	"지배의 탑 제니스퀸 독 회오리"	"지배의 탑 제니스퀸 독 회오리"	"Tower Of Domination Zenith Queen Poison Whirlwind"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"0"	"6"	"false"	"19"	"0"	"0"	"5893"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71010"	"어둠의 암살자 원거리"	"어둠의 암살자 원거리"	"Dark Assassin Ranged"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"30"	"10"	"5"	"0"	"0"	"NONE"	"ATTACK"	"0"	"8"	"0"	"false"	"18"	"0"	"0"	"5200"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71011"	"지배의 탑 시어 마법"	"지배의 탑 시어 마법"	"Tower Of Domination Seer Magic"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"0"	"6"	"false"	"19"	"0"	"0"	"2510"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71012"	"지배의 탑 시어 범위 회오리 붉은빛"	"지배의 탑 시어 범위 회오리 붉은빛"	"Tower Of Domination Seer Range Whirlwind Red"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"0"	"6"	"false"	"30"	"0"	"0"	"16258"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71013"	"지배의 탑 시어 붉은 번개"	"지배의 탑 시어 붉은 번개"	"Tower Of Domination Seer Red Lightning"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"4"	"4"	"false"	"18"	"0"	"0"	"2510"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71014"	"지배의 탑 시어 회오리"	"지배의 탑 시어 회오리"	"Tower Of Domination Seer Nova"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"0"	"6"	"false"	"30"	"0"	"0"	"2510"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71017"	"지배의 탑 뱀파이어 붉은범위"	"지배의 탑 뱀파이어 붉은범위"	"Tower Of Domination Vampire Red Range"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"0"	"6"	"false"	"19"	"0"	"0"	"16684"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71018"	"지배의 탑 뱀파이어 뱀파이어릭터치"	"지배의 탑 뱀파이어 뱀파이어릭터치"	"Tower Of Domination Vampire Vampire Touch"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"WATER"	"ATTACK"	"0"	"3"	"0"	"false"	"30"	"0"	"0"	"11769"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71019"	"지배의 탑 좀비 로드 갈퀴고 뿌리기"	"지배의 탑 좀비 로드 갈퀴고 뿌리기"	"Tower Of Domination Zombie Rod Rake And Spray"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"2"	"0"	"false"	"18"	"0"	"0"	"16672"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71020"	"지배의 탑 좀비 로드 광범위 뿌리기"	"지배의 탑 좀비 로드 광범위 뿌리기"	"Tower Of Domination Spreads Wide Area Zombie Load"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"0"	"6"	"false"	"19"	"0"	"0"	"2510"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71021"	"지배의 탑 쿠거 양손칼질후 빛남"	"지배의 탑 쿠거 양손칼질후 빛남"	"Tower Of Domination Cougar Shines After Cutting With Both Hands"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"3"	"3"	"false"	"30"	"0"	"0"	"16869"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71022"	"지배의 탑 머미로드 모래뿌리기"	"지배의 탑 머미로드 모래뿌리기"	"Tower Of Domination Mummy Road Sand Sprinkle"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"0"	"6"	"false"	"19"	"0"	"0"	"2510"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71023"	"지배의 탑 머미로드 문자"	"지배의 탑 머미로드 문자"	"Tower Of Domination Mummylord Character"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"0"	"6"	"false"	"18"	"0"	"0"	"16900"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71024"	"지배의 탑 아이리스 범위회오리"	"지배의 탑 아이리스 범위회오리"	"Tower Of Domination Iris Range Tornado"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"0"	"6"	"false"	"19"	"0"	"0"	"2510"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71025"	"지배의 탑 아이리스 보라색터트림"	"지배의 탑 아이리스 보라색터트림"	"Tower Of Domination Iris Purple Burst Trim"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"6"	"0"	"false"	"18"	"0"	"0"	"16934"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71026"	"지배의 탑 아이리스 스파이크"	"지배의 탑 아이리스 스파이크"	"Tower Of Domination Iris Spike"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"8"	"0"	"false"	"30"	"0"	"0"	"3687"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71027"	"지배의 탑 나이트발드 검폭발"	"지배의 탑 나이트발드 검폭발"	"Tower Of Domination Nightbald Sword Explosion"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"FIRE"	"ATTACK"	"0"	"10"	"0"	"false"	"18"	"0"	"0"	"16629"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71028"	"지배의 탑 나이트발드 먼지마법"	"지배의 탑 나이트발드 먼지마법"	"Tower Of Domination Nightbald Dust Magic"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"0"	"6"	"false"	"19"	"0"	"0"	"16627"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71029"	"지배의 탑 나이트발드 붉은색 범위"	"지배의 탑 나이트발드 붉은색 범위"	"Nightvald Tower Of Domination Red Range"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"50"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"3"	"3"	"true"	"19"	"0"	"0"	"4074"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71030"	"지배의 탑 나이트발드 카운터 배리어"	"지배의 탑 나이트발드 카운터 배리어"	"Tower Of Domination Nightvald Counter Barrier"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"64"	""	"NONE"	"ME"	""	""	"0"	"0"	"0"	"40"	"10"	"NONE"	"CHANGE"	"0"	"0"	"0"	"false"	"19"	"0"	"0"	"17219"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71031"	"지배의 탑 리치 보라색 광범위"	"지배의 탑 리치 보라색 광범위"	"Tower Of Domination Lich Purple Wide Range"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"0"	"6"	"false"	"19"	"0"	"0"	"16655"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71032"	"지배의 탑 리치 보라색 미티어"	"지배의 탑 리치 보라색 미티어"	"Tower Of Domination Lich Purple Meteor"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"7"	""	"ATTACK"	"ALL"	""	""	"50"	"5"	"5"	"0"	"0"	"NONE"	"ATTACK"	"0"	"6"	"6"	"false"	"19"	"0"	"0"	"16651"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71033"	"지배의 탑 리치 보라색 터트림"	"지배의 탑 리치 보라색 터트림"	"Tower Of Domination Lich Purple Burst"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"6"	"0"	"false"	"18"	"0"	"0"	"16645"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71034"	"지배의 탑 리치 낙뢰"	"지배의 탑 리치 낙뢰"	"Tower Of Domination Lich Lightning Strike"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"6"	"0"	"false"	"30"	"0"	"0"	"16024"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71035"	"지배의 탑 리치 원거리 번개"	"지배의 탑 리치 원거리 번개"	"Tower Of Domination Lich Ranged Lightning"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"5"	"5"	"false"	"30"	"0"	"0"	"7977"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71036"	"지배의 탑 우그누스 토네이도"	"지배의 탑 우그누스 토네이도"	"Tower Of Domination Ugnus Tornado"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"0"	"6"	"false"	"19"	"0"	"0"	"2510"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71037"	"지배의 탑 우그누스 광범위"	"지배의 탑 우그누스 광범위"	"Tower Of Domination Ugnus Broad Range"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"0"	"6"	"false"	"18"	"0"	"0"	"16865"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71038"	"지배의 탑 우그누스 원거리"	"지배의 탑 우그누스 원거리"	"Tower Of Domination Ugnus Ranged"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"5"	"0"	"false"	"18"	"0"	"0"	"16886"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71039"	"지배의 탑 사신그림리퍼 거대번개"	"지배의 탑 사신그림리퍼 거대번개"	"Tower Of Domination Reaper Grim Reaper Giant Lightning"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"10"	"6"	"false"	"18"	"0"	"0"	"16963"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71040"	"지배의 탑 사신그림리퍼 하늘붉은구름"	"지배의 탑 사신그림리퍼 하늘붉은구름"	"Tower Of Domination Reaper Grim Reaper Sky Red Cloud"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"0"	"6"	"false"	"19"	"0"	"0"	"2510"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71041"	"지배의 탑 사신그림리퍼 사선불덩이떨어트림"	"지배의 탑 사신그림리퍼 사선불덩이떨어트림"	"Tower Of Domination Grim Reaper Diagonal Fireball Drop"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"FIRE"	"ATTACK"	"0"	"10"	"6"	"false"	"18"	"0"	"0"	"16822"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71042"	"지배의 탑 사신그림리퍼 불덩이떨어트림"	"지배의 탑 사신그림리퍼 불덩이떨어트림"	"Tower Of Domination Reaper Grim Reaper Fireball Drop"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"FIRE"	"ATTACK"	"0"	"10"	"6"	"false"	"18"	"0"	"0"	"11473"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71043"	"지배의 탑 사신 영혼 좌 먼지"	"지배의 탑 사신 영혼 좌 먼지"	"Tower Of Domination Reaper Soul Left Dust"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"10"	"6"	"false"	"18"	"0"	"0"	"2510"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71044"	"지배의 탑 사신 영혼 좌 먼 먼지"	"지배의 탑 사신 영혼 좌 먼 먼지"	"Tower Of Domination Reaper Soul Left Distant Dust"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"10"	"6"	"false"	"19"	"0"	"0"	"2510"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71045"	"지배의 탑 사신 영혼 좌 양손먼지"	"지배의 탑 사신 영혼 좌 양손먼지"	"Tower Of Domination Reaper Soul Left Two-Handed Dust"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"10"	"6"	"false"	"30"	"0"	"0"	"2510"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71046"	"지배의 탑 사신 영혼 우 먼지"	"지배의 탑 사신 영혼 우 먼지"	"Tower Of Domination Reaper Soul Wu Dust"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"10"	"6"	"false"	"18"	"0"	"0"	"2510"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71047"	"지배의 탑 사신 영혼 우 먼 먼지"	"지배의 탑 사신 영혼 우 먼 먼지"	"Tower Of Domination Reaper Soul Hanuman Dust"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"10"	"6"	"false"	"19"	"0"	"0"	"2510"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71048"	"지배의 탑 사신 영혼 우 양손먼지"	"지배의 탑 사신 영혼 우 양손먼지"	"Tower Of Domination Reaper Soul Wu Two-Handed Dust"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"10"	"6"	"false"	"30"	"0"	"0"	"2510"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71049"	"지배의 탑 사신그림리퍼 낫날리기"	"지배의 탑 사신그림리퍼 낫날리기"	"Tower Of Domination Reaper Grim Reaper Scythe Flying"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"10"	"4"	"false"	"30"	"0"	"0"	"16629"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71050"	"지배의 탑 아이리스 토네이도"	"지배의 탑 아이리스 토네이도"	"Tower Of Domination Iris Tornado"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"WIND"	"ATTACK"	"0"	"8"	"6"	"false"	"18"	"0"	"0"	"12256"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71051"	"불멸의 해골 기사 뼈 밷기"	"불멸의 해골 기사 뼈 밷기"	"Immortal Skeleton Knight Bone Removal"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"50"	"5"	"5"	"0"	"0"	"NONE"	"ATTACK"	"0"	"2"	"2"	"false"	"19"	"0"	"0"	"2510"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71052"	"지배의 탑 아이리스 넉백 분신소환"	"지배의 탑 아이리스 넉백 분신소환"	"Tower Of Domination Iris Knockback Clone Summon"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"ATTACK"	"0"	"5"	"0"	"false"	"18"	"0"	"0"	"2510"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71053"	"정상 좀비로드 광범위"	"정상 좀비로드 광범위"	"Normal Zombie Load Is Extensive"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"50"	"5"	"5"	"0"	"0"	"NONE"	"ATTACK"	"0"	"4"	"4"	"false"	"19"	"0"	"0"	"2510"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71054"	"오만의 탑 아리리스 넉백 분신소환"	"오만의 탑 아리리스 넉백 분신소환"	"Tower Of Arrogance Ariris Knockback Clone Summon"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"0"	"0"	"0"	"0"	"0"	"NONE"	"ATTACK"	"0"	"5"	"0"	"false"	"18"	"0"	"0"	"2510"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71055"	"정상 리치 원거리"	"정상 리치 원거리"	"Normal Reach Range"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"30"	"2"	"2"	"0"	"0"	"NONE"	"ATTACK"	"0"	"8"	"3"	"false"	"30"	"0"	"0"	"2546"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71056"	"정상 우그누스 광범위"	"정상 우그누스 광범위"	"Normal Ugnus Wide Area"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"50"	"5"	"5"	"0"	"0"	"NONE"	"ATTACK"	"0"	"4"	"4"	"false"	"19"	"0"	"0"	"2510"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71058"	"지배의 탑 머미로드 거대토네이도"	"지배의 탑 머미로드 거대토네이도"	"Tower Of Domination Mummylord Giant Tornado"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"6"	"6"	"false"	"18"	"0"	"0"	"16333"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71060"	"지배의 탑 사신그림리퍼 이럽션"	"지배의 탑 사신그림리퍼 이럽션"	"Tower Of Domination Reaper Grim Reaper Eruption"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"8"	"0"	"false"	"30"	"0"	"0"	"16971"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71061"	"지배의 탑 우그누스 원거리 마법"	"지배의 탑 우그누스 원거리 마법"	"Tower Of Domination Ugnus Ranged Magic"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"8"	"0"	"false"	"18"	"0"	"0"	"16876"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71062"	"무덤 가디언 어스퀘이크"	"무덤 가디언 어스퀘이크"	"Tomb Guardian Earthquake"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"50"	"10"	"5"	"0"	"0"	"EARTH"	"ATTACK"	"0"	"3"	"3"	"false"	"30"	"0"	"0"	"1812"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71063"	"지배의 탑 리치 원형별모양"	"지배의 탑 리치 원형별모양"	"Tower Of Domination Lich Round Star"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"0"	"6"	"false"	"19"	"0"	"0"	"16647"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71064"	"지배의 탑 사신그림리퍼 안식처스킬"	"지배의 탑 사신그림리퍼 안식처스킬"	"Tower Of Domination Reaper Grim Reaper Sanctuary Skill"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"0"	"10"	"false"	"19"	"0"	"0"	"12751"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71066"	"지배의 탑 쿠거 토네이도"	"지배의 탑 쿠거 토네이도"	"Tower Of Domination Cougar Tornado"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"0"	"6"	"false"	"19"	"0"	"0"	"2510"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71067"	"지배의 탑 쿠거 아머 브레이크"	"지배의 탑 쿠거 아머 브레이크"	"Tower Of Domination Cougar Armor Break"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"8"	""	"BUFF"	"ALL"	""	""	"0"	"0"	"0"	"100"	"90"	"NONE"	"PROB"	"0"	"2"	"0"	"false"	"19"	"0"	"0"	"3400"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71073"	"지배의 탑 뱀파이어 광선쏘기"	"지배의 탑 뱀파이어 광선쏘기"	"Tower Of Domination Vampire Ray Shooting"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"4"	"0"	"false"	"18"	"0"	"0"	"2510"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71074"	"지배의 탑 뱀파이어 덥치기"	"지배의 탑 뱀파이어 덥치기"	"Tower Of Domination Vampire Attack"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"NONE"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"0"	"4"	"false"	"19"	"0"	"0"	"2510"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71075"	"지배의 탑 왜곡의 제니스퀸 원거리"	"지배의 탑 왜곡의 제니스퀸 원거리"	"Tower Of Domination Distortion Zenith Queen Ranged"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"false"	"0"	""	"ATTACK"	"ALL"	""	""	"100"	"10"	"10"	"0"	"0"	"NONE"	"ATTACK"	"0"	"10"	"0"	"false"	"30"	"0"	"0"	"9373"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
"71076"	"지배의 탑 그림리퍼 이레이즈매직"	"지배의 탑 그림리퍼 이레이즈매직"	"Tower Of Domination Grim Reaper Erase Magic"	"0"	"5"	"0"	"0"	"0"	"7"	"0"	"false"	"32"	""	"BUFF"	"ALL"	""	""	"0"	"0"	"0"	"35"	"25"	"NONE"	"PROB"	"0"	"-1"	"0"	"false"	"18"	"0"	"0"	"13126"	"0"	"0"	"0"	"0"	"0"	"none"	"NORMAL"
